token_symbol,chain,contract_address,pair_address,price_usd,fdv_usd,lp_usd,volume_24h_usd,unique_traders_24h,buys_24h,sells_24h,dex,trade_url,explorer_url,twitter_url,telegram_url,website_url,age_hours,reject_reason
Scroll,solana,B3yirPY5HSv1KVhRfRHLBG2eah4DGfBDizdTZaJ1DbSM,79JjXN7Mu7JRfRsBbVby1bV8JGtosJ5vZGPgAhdwhd84,4.619e-06,4617.0,8835.17,5.0,1,0,1,Solana DEX,https://dexscreener.com/solana/79jjxn7mu7jrfrsbbvby1bv8jgtosj5vzgpgahdwhd84,https://solscan.io/token/B3yirPY5HSv1KVhRfRHLBG2eah4DGfBDizdTZaJ1DbSM,https://x.com/doodlifts,,https://pump.fun/coin/B3yirPY5HSv1KVhRfRHLBG2eah4DGfBDizdTZaJ1DbSM,448.52,traders24h<6
SCR,scroll,0xd29687c813D741E2F938F4aC377128810E217b1b,0xFDDAaB4813dC26E4756f91C175271572510d8D4E,0.3207,320704984.0,647.14,191.29,189,54,135,DEX,https://dexscreener.com/scroll/0xfddaab4813dc26e4756f91c175271572510d8d4e,,,,,8040.45,age>720h
SCR,scroll,0xd29687c813D741E2F938F4aC377128810E217b1b,0x940F31Ea73bFea357354b0263b92F3Ba70EB3B61,0.3211,321136696.0,673.73,37.79,113,24,89,DEX,https://dexscreener.com/scroll/0x940f31ea73bfea357354b0263b92f3ba70eb3b61,,,,,7987.24,age>720h
SCR,scroll,0xd29687c813D741E2F938F4aC377128810E217b1b,0xB40F3639feD2824D004bBcE0bb7CeCCFDA01cc10,0.3189,318915489.0,65.3,20.13,21,10,11,DEX,https://dexscreener.com/scroll/0xb40f3639fed2824d004bbce0bb7ceccfda01cc10,,,,,8040.86,age>720h
SCR,scroll,0xd29687c813D741E2F938F4aC377128810E217b1b,0x683c7da574F5c9A5c29dAa6B2B321E38B93Fb825,0.3212,321282887.0,317.37,6.99,21,6,15,DEX,https://dexscreener.com/scroll/0x683c7da574f5c9a5c29daa6b2b321e38b93fb825,,,,,7922.6,age>720h
SCR,scroll,0xd29687c813D741E2F938F4aC377128810E217b1b,0xABAAd743d719CD90468A0cddCb620A1B9B9eB0E2,0.3216,321626031.0,64.69,0.58,4,1,3,DEX,https://dexscreener.com/scroll/0xabaad743d719cd90468a0cddcb620a1b9b9eb0e2,,,,,,"lp$65 outside [4000,1500000]"
SCR,scroll,0xd29687c813D741E2F938F4aC377128810E217b1b,0x03ffDAB9E6EAc52b929f473eFaFe197B706Cb366,0.3215,321563687.0,11.21,0.08,11,2,9,DEX,https://dexscreener.com/scroll/0x03ffdab9e6eac52b929f473efafe197b706cb366,,,,,8025.78,age>720h
SCR,scroll,0xd29687c813D741E2F938F4aC377128810E217b1b,0xaD2e6F589b783bfC6Dd57409BA26cbD8B46a4CC2,0.3218,321880946.0,16.36,0.15,6,1,5,DEX,https://dexscreener.com/scroll/0xad2e6f589b783bfc6dd57409ba26cbd8b46a4cc2,,,,,8023.89,age>720h
SCR,scroll,0xd29687c813D741E2F938F4aC377128810E217b1b,0x48CFD18cC8BDa7109BFA777Db660E61ab551221E,0.3222,322293079.0,26.73,0.0,1,1,0,DEX,https://dexscreener.com/scroll/0x48cfd18cc8bda7109bfa777db660e61ab551221e,,,,,8036.74,age>720h
SCROLL,solana,8toKFXK6pxvEmpxN2mRrJKLQBUMzfExhTmKj9NHzpump,HN2ZoSGdDqCjkuZgmEtZTxH8eerK2T3HZnaccw2LZHrW,4.698e-06,4696.0,8905.66,14.4,1,0,1,Raydium (Solana),https://dexscreener.com/solana/hn2zosgddqcjkuzgmetztxh8eerk2t3hznaccw2lzhrw,https://solscan.io/token/8toKFXK6pxvEmpxN2mRrJKLQBUMzfExhTmKj9NHzpump,,,,7333.87,age>720h
SCR,scroll,0xd29687c813D741E2F938F4aC377128810E217b1b,0xD15Ac2187798D30578eE0aCD86f62F367DD6FCcC,0.3208,320834368.0,0.39,0.0,2,1,1,DEX,https://dexscreener.com/scroll/0xd15ac2187798d30578ee0acd86f62f367dd6fccc,,,,,,"lp$0 outside [4000,1500000]"
NURI,scroll,0xAAAE8378809bb8815c08D3C59Eb0c7D1529aD769,0xcC9ED0a8868cDA594a319bE247A03f97E1A584a6,0.002754,92081.0,9.03,0.16,4,1,3,DEX,https://dexscreener.com/scroll/0xcc9ed0a8868cda594a319be247a03f97e1a584a6,,https://twitter.com/NuriExchange,,https://www.nuri.exchange/,7581.99,age>720h
ZP,scroll,0x2147a89fb4608752807216D5070471c09A0DcE32,0xF05e4fC43A1FaB1A7316823a1c0Ded4adb72a5ed,5.53e-07,50.0,8.97,0.01,1,0,1,DEX,https://dexscreener.com/scroll/0xf05e4fc43a1fab1a7316823a1c0ded4adb72a5ed,,,,,7922.57,age>720h
SCRL,bsc,0x52c1751C89fc913ed274d72e8d56DcE4Ee44A5cf,0x485766b9eD7c28A45b8e070382bf3308ED0e2d98,3.57e-06,29908.0,7972.53,15.28,1,0,1,DEX,https://dexscreener.com/bsc/0x485766b9ed7c28a45b8e070382bf3308ed0e2d98,https://bscscan.com/token/0x52c1751C89fc913ed274d72e8d56DcE4Ee44A5cf,,,,16735.17,age>720h
ScrollZ ㉾,pulsechain,0xf5E3Cc8d22B10d967bE49FE103e496F449C8604E,0x7c384aAA38D681ec03bAdb373960Fd657Ccd9786,141.91,11353.0,2346.38,0.77,2,0,2,DEX,https://dexscreener.com/pulsechain/0x7c384aaa38d681ec03badb373960fd657ccd9786,,,,,6498.27,age>720h
SETH,ethereum,0xCaEB21ac46D1288Eca2559084262Be662979Dd75,0xdff2C318D2eF929432c54BAA1e3d2965c288E859,1.627e-11,6444.0,10323.7,4.36,1,0,1,Ethereum DEX,https://dexscreener.com/ethereum/0xdff2c318d2ef929432c54baa1e3d2965c288e859,https://etherscan.io/token/0xCaEB21ac46D1288Eca2559084262Be662979Dd75,https://twitter.com/ScrollofETH,https://t.me/ScrollofEthereum,https://scrollofeth.vip/,12134.9,age>720h
ScrollZ ㉾,pulsechain,0xf5E3Cc8d22B10d967bE49FE103e496F449C8604E,0x62ED6287c77698aDB9fa408186BEF69ca6f651a7,138.18,11055.0,56.21,0.74,2,2,0,DEX,https://dexscreener.com/pulsechain/0x62ed6287c77698adb9fa408186bef69ca6f651a7,,,,,17706.77,age>720h
DOOM,sui,0x11b0c9b146219f08884bebf3d8c7c8f6ad96a8d2416e3c2e1e174030c544d8a7::doom::DOOM,0x616eed3fddff474d4274c2d14666af5fd16d14c7a21bd86735c36847b73594cc,5.274e-07,5275.0,1.39,0.0,1,1,0,DEX,https://dexscreener.com/sui/0x616eed3fddff474d4274c2d14666af5fd16d14c7a21bd86735c36847b73594cc,,,,,6075.35,age>720h
DOOM,sui,0x11b0c9b146219f08884bebf3d8c7c8f6ad96a8d2416e3c2e1e174030c544d8a7::doom::DOOM,0x3108993140e220c56a78c5fc166c88d315069761f4eb4c142627afcd0700d1db,5.446e-07,5447.0,0.39,0.0,1,0,1,DEX,https://dexscreener.com/sui/0x3108993140e220c56a78c5fc166c88d315069761f4eb4c142627afcd0700d1db,,,,,6035.07,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0x45856bD6Bb9f076F4C558A4D5932c6c8d832b0d0,0.05543,762570895.0,1577836.3,141860.5,287,180,107,DEX,https://dexscreener.com/zksync/0x45856bd6bb9f076f4c558a4d5932c6c8d832b0d0,,,,,11074.31,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0x3d7264539E6e3f596bb485E3091f3Ae02Ad01ef8,0.05545,762926526.0,764597.91,111853.58,180,104,76,DEX,https://dexscreener.com/zksync/0x3d7264539e6e3f596bb485e3091f3ae02ad01ef8,,,,,11143.09,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0x1a32a715B4ebEF211bbF4BAA414f563b25CC50C9,0.05499,756505140.0,110169.27,2315.12,55,22,33,DEX,https://dexscreener.com/zksync/0x1a32a715b4ebef211bbf4baa414f563b25cc50c9,,,,,11071.9,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0x1556D5A73963d53c11c779893DF6fD8c865AC459,0.05572,766621491.0,173033.13,24700.36,130,62,68,DEX,https://dexscreener.com/zksync/0x1556d5a73963d53c11c779893df6fd8c865ac459,,,,,7375.44,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0x9EE3178701d91cc7b01D5b2d2Cae65cCB29B3De4,0.05544,762739354.0,272718.64,12459.35,106,53,53,DEX,https://dexscreener.com/zksync/0x9ee3178701d91cc7b01d5b2d2cae65ccb29b3de4,,,,,11167.89,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0x01e00F0064Fa11Bb35D1251DF35376d60AF7D435,0.05557,764483187.0,362691.83,5793.47,94,49,45,DEX,https://dexscreener.com/zksync/0x01e00f0064fa11bb35d1251df35376d60af7d435,,,,,6532.19,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0xC081eACC77c75CE1f39a43c04b53D90ADaD35fFd,0.05576,767090533.0,130573.38,1196.09,35,16,19,DEX,https://dexscreener.com/zksync/0xc081eacc77c75ce1f39a43c04b53d90adad35ffd,,,,,11148.76,age>720h
ZK,solana,7D5DWsqh9nHxKqDuBgNiHRtdhoaA4pMFTCf2KRsTeKUh,HaNXksErj7Cd5ChN1kYt7cfZohwYJn9yqn2195m4NvAR,0.07157,1503034579.0,1502034643.71,6165.76,1,0,1,Meteora (Solana),https://dexscreener.com/solana/hanxkserj7cd5chn1kyt7cfzohwyjn9yqn2195m4nvar,https://solscan.io/token/7D5DWsqh9nHxKqDuBgNiHRtdhoaA4pMFTCf2KRsTeKUh,,,,3251.57,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0x40B768De8b2E4ed83d982804Cb2FcC53D2529bE9,0.05469,752453448.0,77773.31,4793.26,107,65,42,DEX,https://dexscreener.com/zksync/0x40b768de8b2e4ed83d982804cb2fcc53d2529be9,,,,,11069.25,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0x3bF35ac7BF2E4aaF98e007c9C3e0d214562A3DBB,0.05639,775862927.0,70169.42,66.77,3,1,2,DEX,https://dexscreener.com/zksync/0x3bf35ac7bf2e4aaf98e007c9c3e0d214562a3dbb,,,,,11148.54,age>720h
zksync,bsc,0xd27aaeead8FdE08Ba292c1E08f53a14c00e7f7c8,0x7963ae03E86190ed1e6C985536699Ef0df6CC9A0,9.16,172310682.0,1197210.4,76929.19,258,167,91,DEX,https://dexscreener.com/bsc/0x7963ae03e86190ed1e6c985536699ef0df6cc9a0,https://bscscan.com/token/0xd27aaeead8FdE08Ba292c1E08f53a14c00e7f7c8,,,,28546.32,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0x58FB07E1Fd51edd7bBa91f870ff751e67e33Cec5,0.05569,766133665.0,58778.26,706.13,9,6,3,DEX,https://dexscreener.com/zksync/0x58fb07e1fd51edd7bba91f870ff751e67e33cec5,,,,,11073.23,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0x4eE1Ff78376a73a32f4D50c7e52e8DCAcf59c57A,0.05559,764843932.0,47432.66,37935.35,302,133,169,DEX,https://dexscreener.com/zksync/0x4ee1ff78376a73a32f4d50c7e52e8dcacf59c57a,,,,,11148.77,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0xa0769A3c6AF68812Bb3A5cBd511f7879033440Eb,0.05572,766579287.0,49536.86,9731.2,83,37,46,DEX,https://dexscreener.com/zksync/0xa0769a3c6af68812bb3a5cbd511f7879033440eb,,,,,11143.04,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0x55ca894C51Cd38f1Da032619d3779Ab5ad34dAD2,0.05556,764412432.0,17754.53,508.36,24,12,12,DEX,https://dexscreener.com/zksync/0x55ca894c51cd38f1da032619d3779ab5ad34dad2,,,,,11072.68,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0x95138f634Fa2309EdE488Fe382AD3a9e5D8Aa131,0.05568,766022231.0,17993.52,163.69,8,3,5,DEX,https://dexscreener.com/zksync/0x95138f634fa2309ede488fe382ad3a9e5d8aa131,,,,,11077.6,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0x105a6F7C2F23270DB6eed8D9EE8474323091D30c,0.05571,766445501.0,13799.63,54.58,3,1,2,DEX,https://dexscreener.com/zksync/0x105a6f7c2f23270db6eed8d9ee8474323091d30c,,,,,11124.97,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0x17b88623B60848F0e3ABeb05cec88FadBF541Afb,0.05565,765627853.0,12062.31,2201.52,64,27,37,DEX,https://dexscreener.com/zksync/0x17b88623b60848f0e3abeb05cec88fadbf541afb,,,,,11148.56,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0xD62BC9F19BD94fDE9c41dF4b6eb6419eA6b8e25c,0.05603,770798807.0,12310.47,15.79,3,1,2,DEX,https://dexscreener.com/zksync/0xd62bc9f19bd94fde9c41df4b6eb6419ea6b8e25c,,,,,11216.15,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0xdc4359cA3A73c05B83759d3fE6618B499Ff5F656,0.0561,771826883.0,4605.23,0.42,1,0,1,DEX,https://dexscreener.com/zksync/0xdc4359ca3a73c05b83759d3fe6618b499ff5f656,,,,,11143.09,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0xb0CA3F732DE0fCA2BF714567CCbECB6D7a97798F,0.05545,762904611.0,2860.03,112.39,25,11,14,DEX,https://dexscreener.com/zksync/0xb0ca3f732de0fca2bf714567ccbecb6d7a97798f,,,,,11072.12,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0xc60E24ac7363Bd20fA796d03b425A49156994430,0.0558,767635660.0,2141.7,245.1,29,15,14,DEX,https://dexscreener.com/zksync/0xc60e24ac7363bd20fa796d03b425a49156994430,,,,,6531.9,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0xC1fcd2A14dF1a10F91CdD0D9B6191CA264356eec,0.05559,764801714.0,1675.07,133.37,11,5,6,DEX,https://dexscreener.com/zksync/0xc1fcd2a14df1a10f91cdd0d9b6191ca264356eec,,,,,11128.92,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0x90899441D5c9801d57773a3d5b8B880520CF2fe1,0.05597,770085067.0,1576.13,19.91,3,1,2,DEX,https://dexscreener.com/zksync/0x90899441d5c9801d57773a3d5b8b880520cf2fe1,,,,,11073.86,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0xc3179562480f187f623E6c25cFe960ACFA64d3F2,0.05578,767487910.0,1386.77,1.23,1,0,1,DEX,https://dexscreener.com/zksync/0xc3179562480f187f623e6c25cfe960acfa64d3f2,,,,,11142.81,age>720h
ZK,ethereum,0x66A5cFB2e9c529f14FE6364Ad1075dF3a649C0A5,0x8F7901A64c62602B6546Bd5ECE22a10911aDD6e2,0.05634,296840.0,211015.0,11966.66,21,18,3,Ethereum DEX,https://dexscreener.com/ethereum/0x8f7901a64c62602b6546bd5ece22a10911add6e2,https://etherscan.io/token/0x66A5cFB2e9c529f14FE6364Ad1075dF3a649C0A5,,,,1639.18,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0xC4ea014402CDDB4c6d2C4cb6D1c696EdEd93630a,0.05786,796106311.0,628.94,3.62,2,1,1,DEX,https://dexscreener.com/zksync/0xc4ea014402cddb4c6d2c4cb6d1c696eded93630a,,,,,11114.48,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0x88B1E52b4127d5d3294Dc562B1680cED3712C09D,0.05443,748805864.0,393.35,0.25,1,1,0,DEX,https://dexscreener.com/zksync/0x88b1e52b4127d5d3294dc562b1680ced3712c09d,,,,,11142.94,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0xaFA95FB1aB7f8014bd3eaD3499EA029758A26795,0.05657,778238682.0,262.16,4.2,1,0,1,DEX,https://dexscreener.com/zksync/0xafa95fb1ab7f8014bd3ead3499ea029758a26795,,,,,7375.46,age>720h
ZK,zksync,0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E,0x4D8295D7a043007760e1b2EA3Ec07c93a906874d,0.0563,774643254.0,68.32,0.65,2,2,0,DEX,https://dexscreener.com/zksync/0x4d8295d7a043007760e1b2ea3ec07c93a906874d,,,,,11143.09,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0xc85471a1bC8ae143b29fcDe6539507FBED075b15,0.2831,3468241.0,58956.54,4630.26,107,61,46,DEX,https://dexscreener.com/bsc/0xc85471a1bc8ae143b29fcde6539507fbed075b15,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,34442.18,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0x7bfCd2bda87fd2312A946BD9b68f5Acc6E21595a,0.2775,3399594.0,48521.68,3769.58,82,41,41,DEX,https://dexscreener.com/bsc/0x7bfcd2bda87fd2312a946bd9b68f5acc6e21595a,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,34161.53,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0x47A0B7bA18Bb80E4888ca2576c2d34BE290772a6,0.2754,3373670.0,29732.63,1516.32,91,51,40,DEX,https://dexscreener.com/bsc/0x47a0b7ba18bb80e4888ca2576c2d34be290772a6,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,38225.8,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0xc7d4d8b8D88e70d0b91aA74A231af8fBDF8d2Cb4,0.2802,3432472.0,15774.86,4.21,7,2,5,DEX,https://dexscreener.com/bsc/0xc7d4d8b8d88e70d0b91aa74a231af8fbdf8d2cb4,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,21528.17,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0xf567A65c0acBA56ddC1E0e768A8A022b142Ba3f3,0.2764,3385387.0,14514.28,1201.65,66,30,36,DEX,https://dexscreener.com/bsc/0xf567a65c0acba56ddc1e0e768a8a022b142ba3f3,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,38167.92,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0x9025148363AD61ac04ecA31e89A086236f8F72c8,0.2834,3471450.0,13945.87,1111.42,80,38,42,DEX,https://dexscreener.com/bsc/0x9025148363ad61ac04eca31e89a086236f8f72c8,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,28635.68,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0xf6814792050cCD1c603d8a95468d6D9587eCBDAF,0.2731,3344717.0,5850.52,72.37,11,2,9,DEX,https://dexscreener.com/bsc/0xf6814792050ccd1c603d8a95468d6d9587ecbdaf,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,,vliq<0.12
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0xC6CA7790B1fB1f2d8097dC429c31Ca150A2762d8,0.2743,3359901.0,2386.88,68.49,13,4,9,DEX,https://dexscreener.com/bsc/0xc6ca7790b1fb1f2d8097dc429c31ca150a2762d8,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,33501.98,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0x535AEEab656c0fBb07DA64fe4AA3A15Dfc6834C8,0.285,3490583.0,1104.2,34.95,12,6,6,DEX,https://dexscreener.com/bsc/0x535aeeab656c0fbb07da64fe4aa3a15dfc6834c8,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,23141.44,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0xBEA61D4d9F346771AB4b333b13FdF5453De81Dbc,0.2713,3323489.0,1049.64,28.43,12,5,7,DEX,https://dexscreener.com/bsc/0xbea61d4d9f346771ab4b333b13fdf5453de81dbc,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,6294.77,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0xDc553122b085c6B7523b1735e67f3B4c897c99AB,0.2826,3461419.0,776.02,79.37,28,15,13,DEX,https://dexscreener.com/bsc/0xdc553122b085c6b7523b1735e67f3b4c897c99ab,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,6938.08,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0x96D5d78B179169EE0a0A0104DC514988f2A797FE,0.2651,3247098.0,725.84,0.29,3,0,3,DEX,https://dexscreener.com/bsc/0x96d5d78b179169ee0a0a0104dc514988f2a797fe,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,17298.71,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0x9283F1CF65Ea0D1D1D42a80427A66a73e0055a55,0.2715,3326132.0,499.73,14.35,9,2,7,DEX,https://dexscreener.com/bsc/0x9283f1cf65ea0d1d1d42a80427a66a73e0055a55,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,33120.43,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0xDA174576dAb2eD6364464E0eD774C7A7C61E3E23,0.2716,3326316.0,425.34,12.71,8,2,6,DEX,https://dexscreener.com/bsc/0xda174576dab2ed6364464e0ed774c7a7c61e3e23,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,33447.42,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0x78c8c7e230bf4C3334f0D55B36C5324a1dcf6d3b,0.2734,3349124.0,322.25,9.55,7,2,5,DEX,https://dexscreener.com/bsc/0x78c8c7e230bf4c3334f0d55b36c5324a1dcf6d3b,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,37733.73,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0x495eA7F561450D367F55A273b5F31BA5Daf8C3B2,0.2734,3348617.0,274.04,7.58,8,2,6,DEX,https://dexscreener.com/bsc/0x495ea7f561450d367f55a273b5f31ba5daf8c3b2,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,30144.63,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0x2f1D36Ca8E11a1E4E4720C6712f1Bd49588C8194,0.2874,3520825.0,159.93,3.35,5,3,2,DEX,https://dexscreener.com/bsc/0x2f1d36ca8e11a1e4e4720c6712f1bd49588c8194,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,6190.92,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0x343c0aD4EEcF9b0fDa4Cea3d351c13D0fCa16bB1,0.2758,3378440.0,31.38,1.06,3,1,2,DEX,https://dexscreener.com/bsc/0x343c0ad4eecf9b0fda4cea3d351c13d0fca16bb1,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,34915.46,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0xE469bF827D52689d7D96bA6C30E9b8Ae09d787EA,0.2902,3554970.0,29.17,0.08,1,1,0,DEX,https://dexscreener.com/bsc/0xe469bf827d52689d7d96ba6c30e9b8ae09d787ea,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,22536.21,age>720h
FTM,celo,0x218c3c3D49d0E7B37aff0D8bB079de36Ae61A4c0,0x11A0DCe6931528fa45E5E34D79C2761Cc8b96169,0.2783,2873.0,2244.63,0.32,1,0,1,DEX,https://dexscreener.com/celo/0x11a0dce6931528fa45e5e34d79c2761cc8b96169,,,,,34007.6,age>720h
FTM,cronos,0xB44a9B6905aF7c801311e8F4E76932ee959c663C,0xDee7A79bb414FFB248EF4d4c5560AdC91F547F41,0.101,26599.0,1177.62,5.21,2,0,2,DEX,https://dexscreener.com/cronos/0xdee7a79bb414ffb248ef4d4c5560adc91f547f41,,,,,33847.39,age>720h
FTM,cronos,0xB44a9B6905aF7c801311e8F4E76932ee959c663C,0x8E85D51b1297dcB486837994d66736bc90E50D6e,0.1008,26527.0,623.67,5.16,2,2,0,DEX,https://dexscreener.com/cronos/0x8e85d51b1297dcb486837994d66736bc90e50d6e,,,,,33841.2,age>720h
FTM,celo,0x218c3c3D49d0E7B37aff0D8bB079de36Ae61A4c0,0x063A34237BB7E4F130dcfdaD6e94C32825649975,0.2775,2865.0,41.6,0.32,1,1,0,DEX,https://dexscreener.com/celo/0x063a34237bb7e4f130dcfdad6e94c32825649975,,,,,33865.48,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0x9b07F6fEEBAf5E37850Cd942162564Dfc0768f07,0.2636,3228729.0,8.59,0.19,2,0,2,DEX,https://dexscreener.com/bsc/0x9b07f6feebaf5e37850cd942162564dfc0768f07,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,9202.92,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0xf753B7E59e1c010B5FD89737E874D4CA51D9cc23,0.2694,3299317.0,3.6,0.1,1,0,1,DEX,https://dexscreener.com/bsc/0xf753b7e59e1c010b5fd89737e874d4ca51d9cc23,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,22150.98,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0xaA526Bd948e87a8C0b73f0a8c666D66F45D4C724,0.2867,3512341.0,5.06,0.08,1,0,1,DEX,https://dexscreener.com/bsc/0xaa526bd948e87a8c0b73f0a8c666d66f45d4c724,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,29495.47,age>720h
FTM,bsc,0xAD29AbB318791D579433D831ed122aFeAf29dcfe,0x5B704B4c9cFeDcE6F2Fef96e231dCA44ea1B331B,0.2643,3237077.0,1.29,0.04,1,0,1,DEX,https://dexscreener.com/bsc/0x5b704b4c9cfedce6f2fef96e231dca44ea1b331b,https://bscscan.com/token/0xAD29AbB318791D579433D831ed122aFeAf29dcfe,,,,35283.0,age>720h
